,const,ln_export_area,ln_export_pop,abs_latitude,longitude,rain_min,humid_max,low_temp,ln_coastline_area,island_dum,islam,legor_fr,legor_uk,region_n,region_s,region_w,region_e,region_c,ln_avg_gold_pop,ln_avg_oil_pop,ln_avg_all_diamonds_pop,ln_pop_dens_1400,colony0,colony1,colony2,colony3,colony4,colony5,colony6,colony7,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
2002,0.5518002939241855,-0.6553174465946205,0.7005984804627863,0.07836531298790639,-0.02151652227173776,0.018248968559722717,0.0007794487822543605,0.02366991467119728,-0.04380919059183164,0.3404738110069623,-0.005594690946916538,0.23568557226365794,0.31611472167453136,-0.6729127900683043,0.4970154036856478,-0.1551260521145279,0.9400356672019523,-0.05721193476673925,0.002878429515044134,0.08225476495193629,-0.00765047196211599,0.41061874014847755,0.10933030965712742,0.5577400001242507,0.22200545810377914,0.540859142152484,-0.6142695275237937,-0.28547454076083234,-0.30370168099378914,0.3253111331791372,-0.0009371222920850734,0.0003687871242028483,0.001412563566240782,-0.00028452674657414995,-0.0006441986685175108,0.003108395525612123,-0.002025801495222933,-0.0016055962759644014,0.001254771988113453,-0.0005876423575661722,0.0013714827355052021,-0.005007028735333284,0.00497036750816586,-0.0025881575888651257,0.00017394384928395845,0.003040043596400156,-0.004980032943732001,0.00375994205947117,-0.000885051751365884,-0.0005312555863878077,8.437883864673146e-05,-0.002209386358767551,0.0021818691907031784,-0.001332922098442997,0.002558140241855842,-0.0029461825605298295,0.0006685302261999759,0.00042439905134596285,-0.00032936317138178295,-0.0008109788199990517,0.0026157307544664096
2003,0.5518002939241855,-0.6553174465946205,0.7005984804627863,0.07836531298790639,-0.02151652227173776,0.018248968559722717,0.0007794487822543605,0.02366991467119728,-0.04380919059183164,0.3404738110069623,-0.005594690946916538,0.23568557226365794,0.31611472167453136,-0.6729127900683043,0.4970154036856478,-0.1551260521145279,0.9400356672019523,-0.05721193476673925,0.002878429515044134,0.08225476495193629,-0.00765047196211599,0.41061874014847755,0.10933030965712742,0.5577400001242507,0.22200545810377914,0.540859142152484,-0.6142695275237937,-0.28547454076083234,-0.30370168099378914,0.3253111331791372,-0.0009371222920850734,0.0003687871242028483,0.001412563566240782,-0.00028452674657414995,-0.0006441986685175108,0.003108395525612123,-0.002025801495222933,-0.0016055962759644014,0.001254771988113453,-0.0005876423575661722,0.0013714827355052021,-0.005007028735333284,0.00497036750816586,-0.0025881575888651257,0.00017394384928395845,0.003040043596400156,-0.004980032943732001,0.00375994205947117,-0.000885051751365884,-0.0005312555863878077,8.437883864673146e-05,-0.002209386358767551,0.0021818691907031784,-0.001332922098442997,0.002558140241855842,-0.0029461825605298295,0.0006685302261999759,0.00042439905134596285,-0.00032936317138178295,-0.0008109788199990517,0.0026157307544664096
2004,0.5518002939241855,-0.6553174465946205,0.7005984804627863,0.07836531298790639,-0.02151652227173776,0.018248968559722717,0.0007794487822543605,0.02366991467119728,-0.04380919059183164,0.3404738110069623,-0.005594690946916538,0.23568557226365794,0.31611472167453136,-0.6729127900683043,0.4970154036856478,-0.1551260521145279,0.9400356672019523,-0.05721193476673925,0.002878429515044134,0.08225476495193629,-0.00765047196211599,0.41061874014847755,0.10933030965712742,0.5577400001242507,0.22200545810377914,0.540859142152484,-0.6142695275237937,-0.28547454076083234,-0.30370168099378914,0.3253111331791372,-0.0009371222920850734,0.0003687871242028483,0.001412563566240782,-0.00028452674657414995,-0.0006441986685175108,0.003108395525612123,-0.002025801495222933,-0.0016055962759644014,0.001254771988113453,-0.0005876423575661722,0.0013714827355052021,-0.005007028735333284,0.00497036750816586,-0.0025881575888651257,0.00017394384928395845,0.003040043596400156,-0.004980032943732001,0.00375994205947117,-0.000885051751365884,-0.0005312555863878077,8.437883864673146e-05,-0.002209386358767551,0.0021818691907031784,-0.001332922098442997,0.002558140241855842,-0.0029461825605298295,0.0006685302261999759,0.00042439905134596285,-0.00032936317138178295,-0.0008109788199990517,0.0026157307544664096
2005,0.5518002939241855,-0.6553174465946205,0.7005984804627863,0.07836531298790639,-0.02151652227173776,0.018248968559722717,0.0007794487822543605,0.02366991467119728,-0.04380919059183164,0.3404738110069623,-0.005594690946916538,0.23568557226365794,0.31611472167453136,-0.6729127900683043,0.4970154036856478,-0.1551260521145279,0.9400356672019523,-0.05721193476673925,0.002878429515044134,0.08225476495193629,-0.00765047196211599,0.41061874014847755,0.10933030965712742,0.5577400001242507,0.22200545810377914,0.540859142152484,-0.6142695275237937,-0.28547454076083234,-0.30370168099378914,0.3253111331791372,-0.0009371222920850734,0.0003687871242028483,0.001412563566240782,-0.00028452674657414995,-0.0006441986685175108,0.003108395525612123,-0.002025801495222933,-0.0016055962759644014,0.001254771988113453,-0.0005876423575661722,0.0013714827355052021,-0.005007028735333284,0.00497036750816586,-0.0025881575888651257,0.00017394384928395845,0.003040043596400156,-0.004980032943732001,0.00375994205947117,-0.000885051751365884,-0.0005312555863878077,8.437883864673146e-05,-0.002209386358767551,0.0021818691907031784,-0.001332922098442997,0.002558140241855842,-0.0029461825605298295,0.0006685302261999759,0.00042439905134596285,-0.00032936317138178295,-0.0008109788199990517,0.0026157307544664096
2006,0.5518002939241855,-0.6553174465946205,0.7005984804627863,0.07836531298790639,-0.02151652227173776,0.018248968559722717,0.0007794487822543605,0.02366991467119728,-0.04380919059183164,0.3404738110069623,-0.005594690946916538,0.23568557226365794,0.31611472167453136,-0.6729127900683043,0.4970154036856478,-0.1551260521145279,0.9400356672019523,-0.05721193476673925,0.002878429515044134,0.08225476495193629,-0.00765047196211599,0.41061874014847755,0.10933030965712742,0.5577400001242507,0.22200545810377914,0.540859142152484,-0.6142695275237937,-0.28547454076083234,-0.30370168099378914,0.3253111331791372,-0.0009371222920850734,0.0003687871242028483,0.001412563566240782,-0.00028452674657414995,-0.0006441986685175108,0.003108395525612123,-0.002025801495222933,-0.0016055962759644014,0.001254771988113453,-0.0005876423575661722,0.0013714827355052021,-0.005007028735333284,0.00497036750816586,-0.0025881575888651257,0.00017394384928395845,0.003040043596400156,-0.004980032943732001,0.00375994205947117,-0.000885051751365884,-0.0005312555863878077,8.437883864673146e-05,-0.002209386358767551,0.0021818691907031784,-0.001332922098442997,0.002558140241855842,-0.0029461825605298295,0.0006685302261999759,0.00042439905134596285,-0.00032936317138178295,-0.0008109788199990517,0.0026157307544664096
2007,0.5518002939241855,-0.6553174465946205,0.7005984804627863,0.07836531298790639,-0.02151652227173776,0.018248968559722717,0.0007794487822543605,0.02366991467119728,-0.04380919059183164,0.3404738110069623,-0.005594690946916538,0.23568557226365794,0.31611472167453136,-0.6729127900683043,0.4970154036856478,-0.1551260521145279,0.9400356672019523,-0.05721193476673925,0.002878429515044134,0.08225476495193629,-0.00765047196211599,0.41061874014847755,0.10933030965712742,0.5577400001242507,0.22200545810377914,0.540859142152484,-0.6142695275237937,-0.28547454076083234,-0.30370168099378914,0.3253111331791372,-0.0009371222920850734,0.0003687871242028483,0.001412563566240782,-0.00028452674657414995,-0.0006441986685175108,0.003108395525612123,-0.002025801495222933,-0.0016055962759644014,0.001254771988113453,-0.0005876423575661722,0.0013714827355052021,-0.005007028735333284,0.00497036750816586,-0.0025881575888651257,0.00017394384928395845,0.003040043596400156,-0.004980032943732001,0.00375994205947117,-0.000885051751365884,-0.0005312555863878077,8.437883864673146e-05,-0.002209386358767551,0.0021818691907031784,-0.001332922098442997,0.002558140241855842,-0.0029461825605298295,0.0006685302261999759,0.00042439905134596285,-0.00032936317138178295,-0.0008109788199990517,0.0026157307544664096
2008,0.5518002939241855,-0.6553174465946205,0.7005984804627863,0.07836531298790639,-0.02151652227173776,0.018248968559722717,0.0007794487822543605,0.02366991467119728,-0.04380919059183164,0.3404738110069623,-0.005594690946916538,0.23568557226365794,0.31611472167453136,-0.6729127900683043,0.4970154036856478,-0.1551260521145279,0.9400356672019523,-0.05721193476673925,0.002878429515044134,0.08225476495193629,-0.00765047196211599,0.41061874014847755,0.10933030965712742,0.5577400001242507,0.22200545810377914,0.540859142152484,-0.6142695275237937,-0.28547454076083234,-0.30370168099378914,0.3253111331791372,-0.0009371222920850734,0.0003687871242028483,0.001412563566240782,-0.00028452674657414995,-0.0006441986685175108,0.003108395525612123,-0.002025801495222933,-0.0016055962759644014,0.001254771988113453,-0.0005876423575661722,0.0013714827355052021,-0.005007028735333284,0.00497036750816586,-0.0025881575888651257,0.00017394384928395845,0.003040043596400156,-0.004980032943732001,0.00375994205947117,-0.000885051751365884,-0.0005312555863878077,8.437883864673146e-05,-0.002209386358767551,0.0021818691907031784,-0.001332922098442997,0.002558140241855842,-0.0029461825605298295,0.0006685302261999759,0.00042439905134596285,-0.00032936317138178295,-0.0008109788199990517,0.0026157307544664096
2009,0.5518002939241855,-0.6553174465946205,0.7005984804627863,0.07836531298790639,-0.02151652227173776,0.018248968559722717,0.0007794487822543605,0.02366991467119728,-0.04380919059183164,0.3404738110069623,-0.005594690946916538,0.23568557226365794,0.31611472167453136,-0.6729127900683043,0.4970154036856478,-0.1551260521145279,0.9400356672019523,-0.05721193476673925,0.002878429515044134,0.08225476495193629,-0.00765047196211599,0.41061874014847755,0.10933030965712742,0.5577400001242507,0.22200545810377914,0.540859142152484,-0.6142695275237937,-0.28547454076083234,-0.30370168099378914,0.3253111331791372,-0.0009371222920850734,0.0003687871242028483,0.001412563566240782,-0.00028452674657414995,-0.0006441986685175108,0.003108395525612123,-0.002025801495222933,-0.0016055962759644014,0.001254771988113453,-0.0005876423575661722,0.0013714827355052021,-0.005007028735333284,0.00497036750816586,-0.0025881575888651257,0.00017394384928395845,0.003040043596400156,-0.004980032943732001,0.00375994205947117,-0.000885051751365884,-0.0005312555863878077,8.437883864673146e-05,-0.002209386358767551,0.0021818691907031784,-0.001332922098442997,0.002558140241855842,-0.0029461825605298295,0.0006685302261999759,0.00042439905134596285,-0.00032936317138178295,-0.0008109788199990517,0.0026157307544664096
2010,0.5518002939241855,-0.6553174465946205,0.7005984804627863,0.07836531298790639,-0.02151652227173776,0.018248968559722717,0.0007794487822543605,0.02366991467119728,-0.04380919059183164,0.3404738110069623,-0.005594690946916538,0.23568557226365794,0.31611472167453136,-0.6729127900683043,0.4970154036856478,-0.1551260521145279,0.9400356672019523,-0.05721193476673925,0.002878429515044134,0.08225476495193629,-0.00765047196211599,0.41061874014847755,0.10933030965712742,0.5577400001242507,0.22200545810377914,0.540859142152484,-0.6142695275237937,-0.28547454076083234,-0.30370168099378914,0.3253111331791372,-0.0009371222920850734,0.0003687871242028483,0.001412563566240782,-0.00028452674657414995,-0.0006441986685175108,0.003108395525612123,-0.002025801495222933,-0.0016055962759644014,0.001254771988113453,-0.0005876423575661722,0.0013714827355052021,-0.005007028735333284,0.00497036750816586,-0.0025881575888651257,0.00017394384928395845,0.003040043596400156,-0.004980032943732001,0.00375994205947117,-0.000885051751365884,-0.0005312555863878077,8.437883864673146e-05,-0.002209386358767551,0.0021818691907031784,-0.001332922098442997,0.002558140241855842,-0.0029461825605298295,0.0006685302261999759,0.00042439905134596285,-0.00032936317138178295,-0.0008109788199990517,0.0026157307544664096
2011,0.5518002939241855,-0.6553174465946205,0.7005984804627863,0.07836531298790639,-0.02151652227173776,0.018248968559722717,0.0007794487822543605,0.02366991467119728,-0.04380919059183164,0.3404738110069623,-0.005594690946916538,0.23568557226365794,0.31611472167453136,-0.6729127900683043,0.4970154036856478,-0.1551260521145279,0.9400356672019523,-0.05721193476673925,0.002878429515044134,0.08225476495193629,-0.00765047196211599,0.41061874014847755,0.10933030965712742,0.5577400001242507,0.22200545810377914,0.540859142152484,-0.6142695275237937,-0.28547454076083234,-0.30370168099378914,0.3253111331791372,-0.0009371222920850734,0.0003687871242028483,0.001412563566240782,-0.00028452674657414995,-0.0006441986685175108,0.003108395525612123,-0.002025801495222933,-0.0016055962759644014,0.001254771988113453,-0.0005876423575661722,0.0013714827355052021,-0.005007028735333284,0.00497036750816586,-0.0025881575888651257,0.00017394384928395845,0.003040043596400156,-0.004980032943732001,0.00375994205947117,-0.000885051751365884,-0.0005312555863878077,8.437883864673146e-05,-0.002209386358767551,0.0021818691907031784,-0.001332922098442997,0.002558140241855842,-0.0029461825605298295,0.0006685302261999759,0.00042439905134596285,-0.00032936317138178295,-0.0008109788199990517,0.0026157307544664096
